Ludwig Harig
Matt Roof
PJ Wolfson
Ilja Leonard Pfeiffer
B.F. Skinner
Marcela Serrano
Pete Hautman
Louis Auchincloss
Peter Carey
Louis Bayard
Alan Warner
Tomas Eloy Martinez
Raymond Radiguet
Merle
Thomas Carlyle
Richard Dooling
Paul Johnston
Jonas Hassen Khemiri
Joe Dunthorne
Stefanie Zweig
Friedrich Glauser
Glauser
Wilson Harris
Johann Nestroy
Otto Weininger
Laura Starink
Wayne Chapman
Ademhan Esen
Chico Buarque
Stephen Mccauley
Tonino Benacquista
Alfred De Musset
Alan Hollinghurst
Patrick Mccabe
Abdulrazak Gurnah
Nina allan
Andrea Long Chu
Julien Green
Daniel Sada
Sjón
Annemarie Schwarzenbach
Norman Douglas
Eduardo Mendoza
Mendoza
Paul Scheerbart
Alan Isler
Leonie Swann
J.M.G. Le Clezio
Le Clezio
Burkhard Spinnen
Paolo Giordano
Jan De Meyer
Lloyd Jones
J. K. Rollings
Albert Drach
Chris Kraus
Henry Fielding
Gunnar Staalesen
Amanda Hodgkinson
GRAZIA DELEDDA
Magdalen Nabb
Mario Bellatin
Seamus Heaney
Djuna Barnes
David Lindsey
Alvar Núñez Cabeza de Vaca
Caroline Blackwood
Sterne
Laurence Sterne
Patrick Deville
Sergio Chejfec
Martin Mosebach
Jeanne Benameur
Kristof Magnusson
Mike Wilson
Fernando Savater
Álvaro Cunqueiro
Zulfikar Ghose
Simon Yates
Raoul Schrott
Ludwig Hohl
Kathrin Aehnlich
Andreas Neumeister
Konfuzius
Konstantin Kavafis
Malcom Lowry
Guillame Appollinaire
Pg Woodhouse
Dai Sijie
Chaucer
Geoffrey Chaucer
Willem Elsschot
Elsschot
Alphonse Daudet
Daudet
Rory Power
Karen Lord
Christian Kracht
Kracht Christian
Hari Kunzru
Nick Cave
Carlo goldoni
Nooteboom
Cees Nooteboom
Teju Cole
Elizabeth Bowen
Albert Espinosa
Paula Fox
Tim Krabbe
Alice Mcdermott
Joke hermsen
Mary Stuart
Patricia Smith
Connie Palmen
Bernard Maclaverty
Markaris
Dan Rhodes
Brigitte Reimann
Michael Ventura
Mao Tse Dung
Mao tse Dung
Baron Corvo
Peter O. Chotjewitz
Tatjana Tolstaja
Shalom Auslander
Maxence Fermine
Daniel Hecht
Kerstin Ekman
Kertin Ekman
Tobias Hill
Nathalie Sarraute
Robert Menasse
Menasse
Will Self
Assia Djebar
Agustina Bessa Luis
Ernest Poole
Hubert Lampo
Stephen Clarke
Carlos Velazquez
Cristovão Tezza
Jim Crace
Thomas Raab
Lewis Black
Jakob Wassermann
Norah Lange
Ann Beattie
Annette Göttlicher
Reinhard Jirgl
Barber Van Der Pol
Jean Nouvel
Falk Richter
Roman Gary
Oleg Jurjew
Francis Bacon
Herta Müller
Al Kennedy
A.L. Kennedy
Nelson Blake
Anita Loos
Juan Marsé
Philippe Djian
Djian
Louis Nowra
Bernhard Aichner
David Safier
Guillermo Fadanelli
Robin Jenkins
Bastian Sick
Deborah Levy
Brian Catling
Frederick Rolfe
Kent Nelson
Nikanor Teratologen
Jules Gabriel Verne
Steinfeld
Funny Van Dannen
Linus Volkmann
Cormac Maccarthy
James Meek
John Farris
Emma Forrest
Bob Shacochis
Pascal Quignard
Anita Nair
Luc Besson
Mc Evans
Sergio Bambaren
Juan José Millás
Rodrigo Hasbun
Tom Lanoye
Glenway Wescott
Erri De Luca
Christopher G. Moore
Morley Callaghan
Antonio Munoz Molina
Munoz Molina
Adam Roberts
Alexander Lernet Holenia
Alain Claude Sulzer
Rocko Schamoni
Frank Goosen
Sandro Veronesi
Eva Menasse
Johann Peter Hebel
Fabricio Carpinejar
Michael Gruber
Christoph Martin Wieland
Fredrik Strage
Luisa Francia
"Enzensberger, Christian"
Hugo Loetscher
Susan Lark
Edogawa Ranpo
Alexander Maksik
Oldis
Conny Lens
Gaardner
Santiago Roncagliolo
Camilo Castelo Branco
James Kelman
A.N. Roquelaure
Donne
John Cornwell
Klas Östergren
Mark Dery
Evie Wyld
Christian Bobin
Christoph Hein
Patrícia Melo
Terenci Moix
Yann Queffelec
Tatjana Kruse
Ted Mooney
Jaap Scholten
Garrison Allen
Lee Siegel
Barbara Noack
Olga Martynova
Michael Lentz
Dieter Forte
Gertrude Stein
Boleslaw Prus
David Vann
Sarah Perry
Valerie Solanas
Boris Fishman
Anne Rampling
Eric Garcia
Kuipers
DAISY JOHNSON
Morton Rhue
Ann Bannon
Nadine Gordimer
Gordimer
Thomas Glavinic
Deirdre Madden
DINAW MENGESTU
Dinaw Mengestu
Michael David Lukas
Kevin Sampson
Carmine Abate
Wolfgang Jeschke
Heinrich Steinfest
Damon Galgut
Lucy Fricke
Antje Ravic Strubel
Mirja Unge
Christoph Simon
Peter Henisch
Max Lundgren
Paul Leautaud
Thor Kunkel
Wolfgang Hohlbein
Jt Leroy
Alain Mabanckou
Henry Green
Louis Couperus
David Trueba
Jean Echenoz
Isabella Hammad
Adam Rapp
Rui Zink
Elmer Mendoza
Alan Pauls
Antonio Orejudo
Hanif Kureishi
Massimo Carlotto
David Bowman
Paul Burston
Mark Behr
Clemens J. Setz
Irene Dische
Les Claypool
Maria Nurowska
Anthony Cartwright
Pauline Holdstock
Wolfgang Büscher
Wolf Serno
Salvador Espriu
Vaclav Kahuda
Joe Bauer
Terence Sellers
Henning Ottmann
Heinz Rühmann
Murakami Ryu
Ryu Murakami
Prosper Merimee
Dennis Cooper
Patrick Modiano
Lawrence Norfolk
Eimear Mcbride
Thomas More
Jens Christian Grondahl
Kathy Acker
Edward Conlon
Louis-Paul Boon
Louis Paul Boon
Karen Duve
Claude Simon
Bill Gaston
Monika Maron
Rawi Hage
Philip Hensher
Jan Van Helsing
Timo Mukka
Vasile Alecsandri
Berling
Peter Berling
Peter Van Straaten
Clemens Brentano
Mikael Torfason
Tilman Röhrig
Friedrich Gerstäcker
Christer Kihlman
Vilhelm Ekelund
Oswald Wiener
Werner Pieper
Marco Missiroli
Dbc Pierre
Ss Van Dine
Robert Nye
Jo Soares
Bonnie Burnard
Pieter Waterdrinker
Alonso Cueto
Michel Butor
Witkiewicz
Alexandre Herculano
Daniel Chavarria
Charles Ferdinand Ramuz
Philippe Sollers
Jeremy Bentham
Daniele Luttazzi
Erica Jong
Susanna Tamaro
Jill Mccorkle
David Bezmozgis
Charlotte wood
Joe Queenan
KATHERINE PANCOL
Manuel Rivas
Jérôme Ferrari
Matias Faldbakken
Taichi Yamada
Tommy Wieringa
Jakob Arjouni
Monique Truong
Banana Yoshimoto
Aarto Paasilinna
Jules Renard
Shaun Micallef
Marion Halligan
Erich Hackl
Susan Daitch
Andreas Schlüter
Socrates
Andreas Maier
John von Düffel
Ror Wolf
Tanja Raich
Tanja raich
Michael Roes
Sadeq Hedayat
Hannelore Valencak
Ze Do Rock
Sophokles
Jonas Karlsson
Christina Stead
Horatio Alger
Katja Kettu
Judith Hermann
Yoko Tawada
Heinrich von Kleist
Heinrich Von Kleist
Kleist
Benjamin Von Stuckrad-Barre
Von Stuckrad-Barre
Jan Costin Wagner
Konsalik
Heinz G. Konsalik
Anne Sophie Brasme
Hanna Jameson
Petri Hiltunen
Jean Bernard Pouy
Gustavo Martín Garzo
Leif Panduro
Aila Meriluoto
Edgar Wallace
Jean De Berg
Dieter Wellershoff
Urs Augsburger
B S Johnson
Friedrich Gottlieb Klopstock
Jean Philippe Toussaint
Josie Lloyd
Giles Smith
Bjarne Reuter
Katherine Heiny
Thomas Rosenboom
Jeremias Gotthelf
Ronan Bennett
Mark Ravenhill
Alice Ferney
Alicia Gimenez Bartlett
Emily Ruskovich
Sax Rohmer
Ornela Vorpsi
Kosinski
Thorsten Dewi
Ulrich Ritzel
Iris Kammerer
Steven Culbert
Gao Xingjian
Jelinek
Elfriede Jelinek
Ray Loriga
Su Tong
Uwe Timm
Jaime Bayly
Dimitri Verhulst
Alexandre Jardin
August Strindberg
Francois Lelord
Ilija Trojanow
Adam Davies
Andrew Martin
Marliese Arold
Theodor Herzl
Erich Von Däniken
Thomas Hettche
Uwe Tellkamp
Jan Fridegård
Mark Mills
Michael Kleeberg
Paul Golding
Gerard Reve
Darja Donzowa
Kuschel
Alexander Ziegler
Wsewolod Petrow
Martyn Bedford
Multatuli
Alberto Fuguet
Allen Kurzweil
Anna Katharine Green
Rebecca Tope
Birgit Vanderbeke
Laura Kasischke
Carlo Lucarelli
Patrick Cauvin
Robbert Welagen
Young-Ha Kim
Clancy Sigal
M.A.C. Farrant
Vincent Ravalec
Günter Ohnemus
Hermann Kant
Albert Moers
Albert moers
Borchert
Theodor Storm
Lavey
Kate Christensen
William Godwin
Beigbeder
Frederic Beigbeder
Stephen Crane
Cesar Vidal
J. Robert Lennon
Maxim Biller
William Sutcliffe
Luise Mühlbach
Achim Von Arnim
Mark Amerika
William Dean Howells
Phil Hogan
Doris Dörrie
Matthias Sachau
Juan Bas
Irmtraud Morgner
Kristian Petri
Sven Lager
Kathryn Harrison
Kyril Bonfiglioli
Hanne Ørstavik
Chateaubriand
Lars Iyer
Martin Bril
Thomas Brussig
Katy Gardner
Herman Koch
Diego Zuñiga
Jeanine Krock
Johanne L. Holm
Rolf Lappert
Rolo Diez
Terry Winters
Radek Knapp
Ulrike Draesner
Norbert Horst
Brösel
Geerken
Johann zarca
Petra Hartmann
J. Andrew Schrecker
Acharya S
Douglas Preston And Lincoln Ch
Per Pettersson
J. R. Lennon
Andreas Steinhoefel
Peter Kropotkin
Benjamin Kunkel
Manuel Vázquez Montalbán
Tash Aw
Joan Rivers
Karel Hynek Macha
Herman Bang
Alfred Andersch
Peter Härtling
Toby Litt
Maurice Dantec
Dantec
Kathryn Kramer
Anna Katherina Hahn
Isabelle Baumann
Clarissa Goenawan
William Henry Hudson
Simon Carmiggelt
Peter Krassa
Hans Werner Richter
John Norman
Anna Enquist
Per Nilsson
Daria Bignardi
Klaus Rifbjerg
Bodo Kirchhoff
Helge Schneider
Jenny Mustard
Georg Kreisler
Timothy Zane
Bas Böttcher
Marquis De Sade
De Sade
Handke
Jim Sayers
Barbara Frischmuth
France Daigle
Charles Kingsley
Maarten Hart
Richard Rodriguez
Marie Darrieussecq
Darcey Steinke
Ildiko Von Kürtny
Inês Pedrosa
Curtis White
Carme Riera
Henri Vernes
Sólveig Jónsdóttir
Alois Brandstetter
Thomas Gsella
Ludwig Fels
Gail Jones
Leon De Winter
Mavis Cheek
Juha Itkonen
Giuseppe Culicchia
Boris Hurtta
Diego Trelles Paz
Marlene Streeruwitz
Frank Witzel
Tom Friedman
Alison Moore
Daniel Horch
Mauro Saracino
Augustinus
Patrick Bahners
Martin Page
Eichendorff
Susan Smit
Yasutaka Tsutsui
William Langland
Ronald Firbank
Paul Claes
Claudia Toman
Wallraff
Georg Zauner
Ann Packer
Reuter
Milena Agus
Vladimir Kaminer
Wladimir Kaminer
Garth Risk Hallberg
Olivier Adam
Kees Van Kooten
Martinus
Marcel Jouhandeau
Thomas Meinecke
Jürgen Kehrer
Gerhard Seyfried
Franz Dobler
Mark Herman
Daniel Kulla
Ramona Ambs
Binnie Kirshenbaum
Antonio Gala
Peter Stamm
Markus Orths
Hartmann Von Der Aue
Georg Büchner
Büchner
Tilman Rammstedt
Friedrich Huch
M.J. Hyland
M. J. Hyland
Jan Wolkers
Michal Viewegh
Tessa De Loo
Lily Prior
Aldo Nove
Otto De Kat
Alexander Dugin
Eduardo Mendicutti
Gonzalo Torné
Stéphane Bourguignon
Krishnamurty
Herman Pieter De Boer
Wilton Barnhardt
Martin Stannard
Bernhard Thomas
Adriaan Van Dis
Mauro Corona
Jessica Durlacher
Friedrich Christian Delius
Amelie Fried
Arnon Grünberg
Arnon Grunberg
Katja Lange-Müller
Thomas Hürlimann
Perry Rhodan
Aischylos
Neil Gailman
Gotthold Ephraim Lessing
Cathleen Schine
Frances Fyfield
Lolita Pille
Catherine Lacey
Stan Hey
William Beckford
Claus
Tony Tulathimutte
Pablo Tusset
Pablo tusset
Peter Cheyney
Regis De Sa Moeira
Baltasar Porcel
Myself
Coudenhove-Kalergi
Elliot Feldman
Federico Moccia
Julia Franck
James Worthy
Javier Tomeo
Dieter Nuhr
Adolf Muschg
Sofokles
Doug Copeland
Jörg Thadeusz
Oliver Bottini
Stanley Middleton
Henri Bosco
Boris Becker
Kate Walbert
Ulrich Plenzdorf
Pauline Reage
Wolf Wondratschek
Henscheid
Volker Braun
Remco Campert
John Cleland
Hédi Kaddour
José de Alencar
Rebecca Miller
Monika Fagerholm
Charlotte Mutsaers
H.C. Andersen
Alan Ginsberg
Peter McNab
Anja Kauranen
Urs Widmer
Maruja Torres
Herman Brusselmans
Brusselmans
Thomas Stangl
Karl-Heinz Tuschel
Hilary Thayer Hamann
Jim Lehrer
Theodor Fontane
Claire Castillon
S.L. Grey
Michael Parker
Elinor Glyn
Oscar Van Den Boogaard
Steffi Von Wolff
Hans-Ulrich Treichel
Robert Charroux
Ulrich Holbein
De Carlo
Andrea De Carlo
Gottfried Keller
Nell Zink
Manuela Gretkowska
Wilhelm Raabe
Erik Beckman
Juri Rytcheu
Martin Walser
Friedrich Ani
Daren King
Ferran Torrent
Reinhold Ziegler
Lochlan Bloom
Mian Mian
Geraldine Bedell
Mihail Sadoveanu
Kees Van Beijnum
Nelleke Noordervliet
Wei Hui
Charlotte Bacon
Fabio Volo
Eduard Mörike
Barbara Voors
Ulla Trenter
Ondřej Cikán
Lady Winston
Horace
Agnes Desarthe
Emmanuelle Arsan
Alan Colmes
Markus Kavka
Sabine Gruber
Eric Lundqvist
Adolf Hitler
Ronald Giphart
Ioan Slavici
Gwendoline Riley
Regis Jauffret
Jauffret
REGIS JAUFFRET
Böhl
Karl Gutzkow
Alvaro Pombo
Max Bronski
Volker Altwasser
Tibor Fisher
Neil Jordan
Tomas Ross
Walter Kirn
Wieland
Nicolas Rey
Marcia Rose
Philipp Jessen
Andrea Maria Schenkel
Marion Poschmann
Eva Maaser
Herbert Achternbusch
Sigismund Krzyzanowski
Gunther Grass
Camillieri
Roberto Pazzi
Ben Ferguson
Annette von Droste-Hülshoff
Annette Von Droste-Hülshoff
Unni Drougge
Feridun Zaimoglu
Claude Gutman
Almeida Garrett
Botho Strauß
Dirk Kurbjuweit
Celine Minard
Günter Saalmann
Paulus Hochgatterer
Friedrich Hebbel
Hugo Raes
MAGRIET DE MOOR
Margriet De Moor
Magriet De Moor
Isabella Santacroce
Isabella santacroce
Felicitas Hoppe
Laurent Graff
Alexander Ahndoril
Juliusz S³owacki
Per Hagman
Inger-Maria Mahlke
Matthias Senkel
Elke Naters
Debra Jo Immergut
Iris Hanika
Olga Kaminer
Samuel Richardson
Nicolas Fargues
Clare Sambrook
Norbert Gstrein
Michael Horbach
Friedmar Apel
Jennifer Lancaster
Benjamin Lebert
Klaus Ferentschik
Manuel De Landa
Prem Chand
George Eliott
Slavka Maneva
E M Forster
Vicky Baum
Laure Wyss
Asli Erdogan
Alessandro Barrico
Gilbert Keith Chesterton
W H Auden
Robert-Jan Wille
Jürgen Ploog
Jacob Böhme
Alan De Boton
Josep Maria Espinas
Don DeLilo
Sheridan LeFanu
John Wyman
J M Barrie
J. Sheridan Lefanu
Mc Cullough
Saba Imtiaz
Maike Wetzel
Dieter Bohlen
Jan Peter Bremer
Eça De Queiroz
Eça de Queiroz
Jens Sparschuh
Michael Ebmeyer
Alex Rider
Josef Stalin
Zoe Jenny
Brigitte Kronauer
Roche
Charlotte Roche
Katharina Hacker
Frank Reinhard
Francis Yates
Cuca Canals
Marcelo Benvenutti
Ingeborg Drewitz
Kureshi
Guimaraes Rosa
Sarah Paretski
Helene Hegemann
Gabi Hauptmann
Alexander Sinowjew
A.F.Th. Van Der Heijden
Geoffery Chaucer
A.F.Th. van der Heijden
Thomas Stearns Eliot
Robert Plunkett
Amily Brownt
Barak Obama
Günter Sippert
Waltraud Lewin
On The Road
Lou A. Probsthayn
Probsthayn
Oona Leganovic
E. F. Schumacher
Samantha schweblin
Salvadore Dali
Rupert Thompson
Henry Rider Haggard
Friedrich Von Schiller
Rahel Varnhagen
Alexander Kostinskij
Daniel Boente
Janos Szekely
Julien Barnes
Josef Von Eichendorff
Bruno Schultz
TIMOTHY LYRI
Djion
J.v. Eichendorff
Michael Coupland
Josef von Eichendorff
David A. Line
Francis Scott Key Fitzgerald
Cabbel
Paul The Apostle
Karl Phillip Moritz
Douglas Copland
Sergej Lukjanenko
Anne Beattie
William Butler Yeats
Uffe Juul Jensen
Hans Bemann
Theodor Mundt
J.V. Eichendorff
Klaus Poche
Dr Deuss
Thievery Corporation
Salomo Friedländer
Michail Bakunin
Elsie Johansen
Charlotte Stieglitz
Herber´t Franke
Haruki Kurasawa
Rafik Shami
Henri Beyle
Birgid Hanke
Alex Klotz
Antje R. Strubel
Garry Garrison
Conrad lorenz
Peter Hamill
Gustav Kühne
Friedrich von Schiller
Thoman Mann
Steven Jay Gould
Joseph Czapski
Jörg Pfennig
Timothy Lyri
Jerome David Salinger
Tony Spiers
Ruth L. Ozeki
William Sebold
La Carre
Wolfgang Haas
Herbert George Wells
Johann K. Wezel
James M. Barrie
